,date,time,gpslat,gpslon,magfield,datetime,decimal_date,igrf_date,D(°),I(°),H(nT),F(nT),X(nT),Y(nT),Z(nT),SV_D(min/yr),SV_I(min/yr),SV_H(nT/yr),SV_F(nT/yr),SV_X(nT/yr),SV_Y(nT/yr),SV_Z(nT/yr)
22,2019-03-26,12:15:17,19.662824,-101.209946,40137.0,2019-03-26 12:15:17,2019.2301369863014,2019.2301369863014,5.343007466477728,46.986798666204336,27440.993206285017,40226.21910589497,27321.764349024903,2555.2496949872125,29413.27243623343,6.405249538166546,0.968096628010179,-53.706897001692575,-91.12121596763255,-48.224159060659375,-56.712167540234994,-74.4945387847532
23,2019-03-26,12:15:45,19.662976,-101.21005,40144.0,2019-03-26 12:15:45,2019.2301369863014,2019.2301369863014,5.343007466477728,46.986798666204336,27440.993206285017,40226.21910589497,27321.764349024903,2555.2496949872125,29413.27243623343,6.405249538166546,0.968096628010179,-53.706897001692575,-91.12121596763255,-48.224159060659375,-56.712167540234994,-74.4945387847532
24,2019-03-26,12:15:53,19.661876,-101.208733,40162.8,2019-03-26 12:15:53,2019.2301369863014,2019.2301369863014,5.343007466477728,46.986798666204336,27440.993206285017,40226.21910589497,27321.764349024903,2555.2496949872125,29413.27243623343,6.405249538166546,0.968096628010179,-53.706897001692575,-91.12121596763255,-48.224159060659375,-56.712167540234994,-74.4945387847532
25,2019-03-26,12:16:34,19.663127,-101.210154,40147.4,2019-03-26 12:16:34,2019.2301369863014,2019.2301369863014,5.343007466477728,46.986798666204336,27440.993206285017,40226.21910589497,27321.764349024903,2555.2496949872125,29413.27243623343,6.405249538166546,0.968096628010179,-53.706897001692575,-91.12121596763255,-48.224159060659375,-56.712167540234994,-74.4945387847532
26,2019-03-26,12:17:19,19.663278,-101.210258,40128.8,2019-03-26 12:17:19,2019.2301369863014,2019.2301369863014,5.343007466477728,46.986798666204336,27440.993206285017,40226.21910589497,27321.764349024903,2555.2496949872125,29413.27243623343,6.405249538166546,0.968096628010179,-53.706897001692575,-91.12121596763255,-48.224159060659375,-56.712167540234994,-74.4945387847532
27,2019-03-26,12:17:25,19.662023,-101.208844,40162.6,2019-03-26 12:17:25,2019.2301369863014,2019.2301369863014,5.343007466477728,46.986798666204336,27440.993206285017,40226.21910589497,27321.764349024903,2555.2496949872125,29413.27243623343,6.405249538166546,0.968096628010179,-53.706897001692575,-91.12121596763255,-48.224159060659375,-56.712167540234994,-74.4945387847532
28,2019-03-26,12:17:33,19.662023,-101.208841,40163.0,2019-03-26 12:17:33,2019.2301369863014,2019.2301369863014,5.343007466477728,46.986798666204336,27440.993206285017,40226.21910589497,27321.764349024903,2555.2496949872125,29413.27243623343,6.405249538166546,0.968096628010179,-53.706897001692575,-91.12121596763255,-48.224159060659375,-56.712167540234994,-74.4945387847532
29,2019-03-26,12:18:07,19.66343,-101.210362,40124.0,2019-03-26 12:18:07,2019.2301369863014,2019.2301369863014,5.343007466477728,46.986798666204336,27440.993206285017,40226.21910589497,27321.764349024903,2555.2496949872125,29413.27243623343,6.405249538166546,0.968096628010179,-53.706897001692575,-91.12121596763255,-48.224159060659375,-56.712167540234994,-74.4945387847532
30,2019-03-26,12:19:19,19.662178,-101.20893,40148.8,2019-03-26 12:19:19,2019.2301369863014,2019.2301369863014,5.343007466477728,46.986798666204336,27440.993206285017,40226.21910589497,27321.764349024903,2555.2496949872125,29413.27243623343,6.405249538166546,0.968096628010179,-53.706897001692575,-91.12121596763255,-48.224159060659375,-56.712167540234994,-74.4945387847532
31,2019-03-26,12:19:40,19.663581,-101.210466,39943.0,2019-03-26 12:19:40,2019.2301369863014,2019.2301369863014,5.343007466477728,46.986798666204336,27440.993206285017,40226.21910589497,27321.764349024903,2555.2496949872125,29413.27243623343,6.405249538166546,0.968096628010179,-53.706897001692575,-91.12121596763255,-48.224159060659375,-56.712167540234994,-74.4945387847532
32,2019-03-26,12:20:38,19.66233,-101.209039,40144.6,2019-03-26 12:20:38,2019.2301369863014,2019.2301369863014,5.343007466477728,46.986798666204336,27440.993206285017,40226.21910589497,27321.764349024903,2555.2496949872125,29413.27243623343,6.405249538166546,0.968096628010179,-53.706897001692575,-91.12121596763255,-48.224159060659375,-56.712167540234994,-74.4945387847532
33,2019-03-26,12:21:39,19.662465,-101.209135,40135.0,2019-03-26 12:21:39,2019.2301369863014,2019.2301369863014,5.343007466477728,46.986798666204336,27440.993206285017,40226.21910589497,27321.764349024903,2555.2496949872125,29413.27243623343,6.405249538166546,0.968096628010179,-53.706897001692575,-91.12121596763255,-48.224159060659375,-56.712167540234994,-74.4945387847532
34,2019-03-26,12:23:03,19.663733,-101.21057,40238.8,2019-03-26 12:23:03,2019.2301369863014,2019.2301369863014,5.343007466477728,46.986798666204336,27440.993206285017,40226.21910589497,27321.764349024903,2555.2496949872125,29413.27243623343,6.405249538166546,0.968096628010179,-53.706897001692575,-91.12121596763255,-48.224159060659375,-56.712167540234994,-74.4945387847532
35,2019-03-26,12:23:05,19.662645,-101.20926,40099.6,2019-03-26 12:23:05,2019.2301369863014,2019.2301369863014,5.343007466477728,46.986798666204336,27440.993206285017,40226.21910589497,27321.764349024903,2555.2496949872125,29413.27243623343,6.405249538166546,0.968096628010179,-53.706897001692575,-91.12121596763255,-48.224159060659375,-56.712167540234994,-74.4945387847532
36,2019-03-26,12:24:10,19.662803,-101.209358,40134.6,2019-03-26 12:24:10,2019.2301369863014,2019.2301369863014,5.343007466477728,46.986798666204336,27440.993206285017,40226.21910589497,27321.764349024903,2555.2496949872125,29413.27243623343,6.405249538166546,0.968096628010179,-53.706897001692575,-91.12121596763255,-48.224159060659375,-56.712167540234994,-74.4945387847532
37,2019-03-26,12:25:22,19.663884,-101.210675,40086.2,2019-03-26 12:25:22,2019.2301369863014,2019.2301369863014,5.343007466477728,46.986798666204336,27440.993206285017,40226.21910589497,27321.764349024903,2555.2496949872125,29413.27243623343,6.405249538166546,0.968096628010179,-53.706897001692575,-91.12121596763255,-48.224159060659375,-56.712167540234994,-74.4945387847532
38,2019-03-26,12:25:25,19.66292,-101.209435,40132.2,2019-03-26 12:25:25,2019.2301369863014,2019.2301369863014,5.343007466477728,46.986798666204336,27440.993206285017,40226.21910589497,27321.764349024903,2555.2496949872125,29413.27243623343,6.405249538166546,0.968096628010179,-53.706897001692575,-91.12121596763255,-48.224159060659375,-56.712167540234994,-74.4945387847532
39,2019-03-26,12:27:25,19.663078,-101.209566,40164.4,2019-03-26 12:27:25,2019.2301369863014,2019.2301369863014,5.343007466477728,46.986798666204336,27440.993206285017,40226.21910589497,27321.764349024903,2555.2496949872125,29413.27243623343,6.405249538166546,0.968096628010179,-53.706897001692575,-91.12121596763255,-48.224159060659375,-56.712167540234994,-74.4945387847532
40,2019-03-26,12:28:09,19.664035,-101.210779,40137.2,2019-03-26 12:28:09,2019.2301369863014,2019.2301369863014,5.343007466477728,46.986798666204336,27440.993206285017,40226.21910589497,27321.764349024903,2555.2496949872125,29413.27243623343,6.405249538166546,0.968096628010179,-53.706897001692575,-91.12121596763255,-48.224159060659375,-56.712167540234994,-74.4945387847532
41,2019-03-26,12:31:43,19.66322,-101.209675,40144.0,2019-03-26 12:31:43,2019.2301369863014,2019.2301369863014,5.343007466477728,46.986798666204336,27440.993206285017,40226.21910589497,27321.764349024903,2555.2496949872125,29413.27243623343,6.405249538166546,0.968096628010179,-53.706897001692575,-91.12121596763255,-48.224159060659375,-56.712167540234994,-74.4945387847532
42,2019-03-26,12:32:01,19.663211,-101.20967,40143.8,2019-03-26 12:32:01,2019.2301369863014,2019.2301369863014,5.343007466477728,46.986798666204336,27440.993206285017,40226.21910589497,27321.764349024903,2555.2496949872125,29413.27243623343,6.405249538166546,0.968096628010179,-53.706897001692575,-91.12121596763255,-48.224159060659375,-56.712167540234994,-74.4945387847532
43,2019-03-26,12:32:06,19.664187,-101.210883,40117.6,2019-03-26 12:32:06,2019.2301369863014,2019.2301369863014,5.343007466477728,46.986798666204336,27440.993206285017,40226.21910589497,27321.764349024903,2555.2496949872125,29413.27243623343,6.405249538166546,0.968096628010179,-53.706897001692575,-91.12121596763255,-48.224159060659375,-56.712167540234994,-74.4945387847532
44,2019-03-26,12:33:43,19.664338,-101.210987,40115.2,2019-03-26 12:33:43,2019.2301369863014,2019.2301369863014,5.343007466477728,46.986798666204336,27440.993206285017,40226.21910589497,27321.764349024903,2555.2496949872125,29413.27243623343,6.405249538166546,0.968096628010179,-53.706897001692575,-91.12121596763255,-48.224159060659375,-56.712167540234994,-74.4945387847532
45,2019-03-26,12:34:27,19.663383,-101.209736,40153.4,2019-03-26 12:34:27,2019.2301369863014,2019.2301369863014,5.343007466477728,46.986798666204336,27440.993206285017,40226.21910589497,27321.764349024903,2555.2496949872125,29413.27243623343,6.405249538166546,0.968096628010179,-53.706897001692575,-91.12121596763255,-48.224159060659375,-56.712167540234994,-74.4945387847532
46,2019-03-26,12:35:19,19.664489,-101.211091,40109.6,2019-03-26 12:35:19,2019.2301369863014,2019.2301369863014,5.343007466477728,46.986798666204336,27440.993206285017,40226.21910589497,27321.764349024903,2555.2496949872125,29413.27243623343,6.405249538166546,0.968096628010179,-53.706897001692575,-91.12121596763255,-48.224159060659375,-56.712167540234994,-74.4945387847532
47,2019-03-26,12:36:40,19.663524,-101.209848,40119.2,2019-03-26 12:36:40,2019.2301369863014,2019.2301369863014,5.343007466477728,46.986798666204336,27440.993206285017,40226.21910589497,27321.764349024903,2555.2496949872125,29413.27243623343,6.405249538166546,0.968096628010179,-53.706897001692575,-91.12121596763255,-48.224159060659375,-56.712167540234994,-74.4945387847532
48,2019-03-26,12:37:50,19.664641,-101.211195,40118.4,2019-03-26 12:37:50,2019.2301369863014,2019.2301369863014,5.343007466477728,46.986798666204336,27440.993206285017,40226.21910589497,27321.764349024903,2555.2496949872125,29413.27243623343,6.405249538166546,0.968096628010179,-53.706897001692575,-91.12121596763255,-48.224159060659375,-56.712167540234994,-74.4945387847532
49,2019-03-26,12:38:46,19.664792,-101.211299,40112.0,2019-03-26 12:38:46,2019.2301369863014,2019.2301369863014,5.343007466477728,46.986798666204336,27440.993206285017,40226.21910589497,27321.764349024903,2555.2496949872125,29413.27243623343,6.405249538166546,0.968096628010179,-53.706897001692575,-91.12121596763255,-48.224159060659375,-56.712167540234994,-74.4945387847532
50,2019-03-26,12:41:36,19.663724,-101.209956,40163.6,2019-03-26 12:41:36,2019.2301369863014,2019.2301369863014,5.343007466477728,46.986798666204336,27440.993206285017,40226.21910589497,27321.764349024903,2555.2496949872125,29413.27243623343,6.405249538166546,0.968096628010179,-53.706897001692575,-91.12121596763255,-48.224159060659375,-56.712167540234994,-74.4945387847532
51,2019-03-26,12:48:15,19.664944,-101.211403,40120.2,2019-03-26 12:48:15,2019.2301369863014,2019.2301369863014,5.343007466477728,46.986798666204336,27440.993206285017,40226.21910589497,27321.764349024903,2555.2496949872125,29413.27243623343,6.405249538166546,0.968096628010179,-53.706897001692575,-91.12121596763255,-48.224159060659375,-56.712167540234994,-74.4945387847532
52,2019-03-26,12:48:43,19.665095,-101.211507,40110.4,2019-03-26 12:48:43,2019.2301369863014,2019.2301369863014,5.343007466477728,46.986798666204336,27440.993206285017,40226.21910589497,27321.764349024903,2555.2496949872125,29413.27243623343,6.405249538166546,0.968096628010179,-53.706897001692575,-91.12121596763255,-48.224159060659375,-56.712167540234994,-74.4945387847532
53,2019-03-26,12:49:10,19.665246,-101.211611,40121.8,2019-03-26 12:49:10,2019.2301369863014,2019.2301369863014,5.343007466477728,46.986798666204336,27440.993206285017,40226.21910589497,27321.764349024903,2555.2496949872125,29413.27243623343,6.405249538166546,0.968096628010179,-53.706897001692575,-91.12121596763255,-48.224159060659375,-56.712167540234994,-74.4945387847532
54,2019-03-26,12:49:45,19.665398,-101.211715,40124.8,2019-03-26 12:49:45,2019.2301369863014,2019.2301369863014,5.343007466477728,46.986798666204336,27440.993206285017,40226.21910589497,27321.764349024903,2555.2496949872125,29413.27243623343,6.405249538166546,0.968096628010179,-53.706897001692575,-91.12121596763255,-48.224159060659375,-56.712167540234994,-74.4945387847532
55,2019-03-26,12:50:03,19.663874,-101.210103,40183.2,2019-03-26 12:50:03,2019.2301369863014,2019.2301369863014,5.343007466477728,46.986798666204336,27440.993206285017,40226.21910589497,27321.764349024903,2555.2496949872125,29413.27243623343,6.405249538166546,0.968096628010179,-53.706897001692575,-91.12121596763255,-48.224159060659375,-56.712167540234994,-74.4945387847532
56,2019-03-26,12:50:16,19.665549,-101.21182,40134.2,2019-03-26 12:50:16,2019.2301369863014,2019.2301369863014,5.343007466477728,46.986798666204336,27440.993206285017,40226.21910589497,27321.764349024903,2555.2496949872125,29413.27243623343,6.405249538166546,0.968096628010179,-53.706897001692575,-91.12121596763255,-48.224159060659375,-56.712167540234994,-74.4945387847532
57,2019-03-26,12:50:44,19.665701,-101.211924,40133.0,2019-03-26 12:50:44,2019.2301369863014,2019.2301369863014,5.343007466477728,46.986798666204336,27440.993206285017,40226.21910589497,27321.764349024903,2555.2496949872125,29413.27243623343,6.405249538166546,0.968096628010179,-53.706897001692575,-91.12121596763255,-48.224159060659375,-56.712167540234994,-74.4945387847532
58,2019-03-26,12:51:19,19.665852,-101.212028,40142.0,2019-03-26 12:51:19,2019.2301369863014,2019.2301369863014,5.343007466477728,46.986798666204336,27440.993206285017,40226.21910589497,27321.764349024903,2555.2496949872125,29413.27243623343,6.405249538166546,0.968096628010179,-53.706897001692575,-91.12121596763255,-48.224159060659375,-56.712167540234994,-74.4945387847532
59,2019-03-26,12:52:01,19.666003,-101.212132,40149.8,2019-03-26 12:52:01,2019.2301369863014,2019.2301369863014,5.343007466477728,46.986798666204336,27440.993206285017,40226.21910589497,27321.764349024903,2555.2496949872125,29413.27243623343,6.405249538166546,0.968096628010179,-53.706897001692575,-91.12121596763255,-48.224159060659375,-56.712167540234994,-74.4945387847532
60,2019-03-26,12:52:31,19.666155,-101.212236,40154.2,2019-03-26 12:52:31,2019.2301369863014,2019.2301369863014,5.343007466477728,46.986798666204336,27440.993206285017,40226.21910589497,27321.764349024903,2555.2496949872125,29413.27243623343,6.405249538166546,0.968096628010179,-53.706897001692575,-91.12121596763255,-48.224159060659375,-56.712167540234994,-74.4945387847532
61,2019-03-26,12:52:58,19.666306,-101.21234,40163.0,2019-03-26 12:52:58,2019.2301369863014,2019.2301369863014,5.343007466477728,46.986798666204336,27440.993206285017,40226.21910589497,27321.764349024903,2555.2496949872125,29413.27243623343,6.405249538166546,0.968096628010179,-53.706897001692575,-91.12121596763255,-48.224159060659375,-56.712167540234994,-74.4945387847532
62,2019-03-26,12:53:28,19.666457,-101.212444,40168.6,2019-03-26 12:53:28,2019.2301369863014,2019.2301369863014,5.343007466477728,46.986798666204336,27440.993206285017,40226.21910589497,27321.764349024903,2555.2496949872125,29413.27243623343,6.405249538166546,0.968096628010179,-53.706897001692575,-91.12121596763255,-48.224159060659375,-56.712167540234994,-74.4945387847532
63,2019-03-26,12:53:54,19.666609,-101.212548,40168.0,2019-03-26 12:53:54,2019.2301369863014,2019.2301369863014,5.343007466477728,46.986798666204336,27440.993206285017,40226.21910589497,27321.764349024903,2555.2496949872125,29413.27243623343,6.405249538166546,0.968096628010179,-53.706897001692575,-91.12121596763255,-48.224159060659375,-56.712167540234994,-74.4945387847532
64,2019-03-26,12:54:19,19.66676,-101.212652,40165.6,2019-03-26 12:54:19,2019.2301369863014,2019.2301369863014,5.343007466477728,46.986798666204336,27440.993206285017,40226.21910589497,27321.764349024903,2555.2496949872125,29413.27243623343,6.405249538166546,0.968096628010179,-53.706897001692575,-91.12121596763255,-48.224159060659375,-56.712167540234994,-74.4945387847532
65,2019-03-26,12:54:50,19.666912,-101.212756,40168.6,2019-03-26 12:54:50,2019.2301369863014,2019.2301369863014,5.343007466477728,46.986798666204336,27440.993206285017,40226.21910589497,27321.764349024903,2555.2496949872125,29413.27243623343,6.405249538166546,0.968096628010179,-53.706897001692575,-91.12121596763255,-48.224159060659375,-56.712167540234994,-74.4945387847532
66,2019-03-26,13:00:26,19.667173,-101.212367,40167.8,2019-03-26 13:00:26,2019.2301369863014,2019.2301369863014,5.343007466477728,46.986798666204336,27440.993206285017,40226.21910589497,27321.764349024903,2555.2496949872125,29413.27243623343,6.405249538166546,0.968096628010179,-53.706897001692575,-91.12121596763255,-48.224159060659375,-56.712167540234994,-74.4945387847532
67,2019-03-26,13:01:01,19.667021,-101.212263,40020.8,2019-03-26 13:01:01,2019.2301369863014,2019.2301369863014,5.343007466477728,46.986798666204336,27440.993206285017,40226.21910589497,27321.764349024903,2555.2496949872125,29413.27243623343,6.405249538166546,0.968096628010179,-53.706897001692575,-91.12121596763255,-48.224159060659375,-56.712167540234994,-74.4945387847532
68,2019-03-26,13:04:16,19.663981,-101.210248,40161.6,2019-03-26 13:04:16,2019.2301369863014,2019.2301369863014,5.343007466477728,46.986798666204336,27440.993206285017,40226.21910589497,27321.764349024903,2555.2496949872125,29413.27243623343,6.405249538166546,0.968096628010179,-53.706897001692575,-91.12121596763255,-48.224159060659375,-56.712167540234994,-74.4945387847532
69,2019-03-26,13:13:46,19.66687,-101.212159,40164.8,2019-03-26 13:13:46,2019.2301369863014,2019.2301369863014,5.343007466477728,46.986798666204336,27440.993206285017,40226.21910589497,27321.764349024903,2555.2496949872125,29413.27243623343,6.405249538166546,0.968096628010179,-53.706897001692575,-91.12121596763255,-48.224159060659375,-56.712167540234994,-74.4945387847532
70,2019-03-26,13:14:17,19.666718,-101.212055,40167.2,2019-03-26 13:14:17,2019.2301369863014,2019.2301369863014,5.343007466477728,46.986798666204336,27440.993206285017,40226.21910589497,27321.764349024903,2555.2496949872125,29413.27243623343,6.405249538166546,0.968096628010179,-53.706897001692575,-91.12121596763255,-48.224159060659375,-56.712167540234994,-74.4945387847532
71,2019-03-26,13:14:51,19.666567,-101.211951,40169.4,2019-03-26 13:14:51,2019.2301369863014,2019.2301369863014,5.343007466477728,46.986798666204336,27440.993206285017,40226.21910589497,27321.764349024903,2555.2496949872125,29413.27243623343,6.405249538166546,0.968096628010179,-53.706897001692575,-91.12121596763255,-48.224159060659375,-56.712167540234994,-74.4945387847532
72,2019-03-26,13:15:23,19.666416,-101.211846,40168.8,2019-03-26 13:15:23,2019.2301369863014,2019.2301369863014,5.343007466477728,46.986798666204336,27440.993206285017,40226.21910589497,27321.764349024903,2555.2496949872125,29413.27243623343,6.405249538166546,0.968096628010179,-53.706897001692575,-91.12121596763255,-48.224159060659375,-56.712167540234994,-74.4945387847532
73,2019-03-26,13:15:53,19.666264,-101.211742,40170.2,2019-03-26 13:15:53,2019.2301369863014,2019.2301369863014,5.343007466477728,46.986798666204336,27440.993206285017,40226.21910589497,27321.764349024903,2555.2496949872125,29413.27243623343,6.405249538166546,0.968096628010179,-53.706897001692575,-91.12121596763255,-48.224159060659375,-56.712167540234994,-74.4945387847532
74,2019-03-26,13:16:31,19.666113,-101.211638,40163.8,2019-03-26 13:16:31,2019.2301369863014,2019.2301369863014,5.343007466477728,46.986798666204336,27440.993206285017,40226.21910589497,27321.764349024903,2555.2496949872125,29413.27243623343,6.405249538166546,0.968096628010179,-53.706897001692575,-91.12121596763255,-48.224159060659375,-56.712167540234994,-74.4945387847532
75,2019-03-26,13:17:24,19.665962,-101.211534,40149.2,2019-03-26 13:17:24,2019.2301369863014,2019.2301369863014,5.343007466477728,46.986798666204336,27440.993206285017,40226.21910589497,27321.764349024903,2555.2496949872125,29413.27243623343,6.405249538166546,0.968096628010179,-53.706897001692575,-91.12121596763255,-48.224159060659375,-56.712167540234994,-74.4945387847532
